E,v,L,w1,w2,t1,t2,P,x,yout
2.10E+11,0.313,1.2,0.15,0.1,0.01,0.007,4500,0.6,0.00016703
2.35E+11,0.29,3.6,0.15,0.1,0.01,0.007,4500,1.8,0.0037823
2.00E+11,0.303,3.6,0.175,0.1,0.01,0.007,4500,1.8,0.0031311
2.13E+11,0.3,3,0.2,0.1,0.01,0.007,4500,1.5,0.0012605
2.40E+11,0.313,2.4,0.1,0.125,0.01,0.007,4500,1.2,0.0026011
2.10E+11,0.287,2.4,0.125,0.125,0.01,0.007,4500,1.2,0.0017017
2.35E+11,0.303,1.8,0.15,0.125,0.01,0.007,4500,0.9,0.00042379
2.00E+11,0.313,1.2,0.175,0.125,0.01,0.007,4500,0.6,0.00011024
2.13E+11,0.29,3.6,0.175,0.125,0.01,0.007,4500,1.8,0.0024859
2.40E+11,0.287,3.6,0.2,0.125,0.01,0.007,4500,1.8,0.0016221
2.10E+11,0.3,3,0.1,0.15,0.01,0.007,4500,1.5,0.0052723
2.35E+11,0.313,2.4,0.125,0.15,0.01,0.007,4500,1.2,0.0013864
2.00E+11,0.287,2.4,0.15,0.15,0.01,0.007,4500,1.2,0.0010374
2.13E+11,0.303,1.8,0.175,0.15,0.01,0.007,4500,0.9,0.00029464
2.40E+11,0.3,1.2,0.2,0.15,0.01,0.007,4500,0.6,6.30E-05
2.10E+11,0.29,3.6,0.2,0.15,0.01,0.007,4500,1.8,0.0016301
2.35E+11,0.287,3.6,0.1,0.175,0.01,0.007,4500,1.8,0.0075603
2.00E+11,0.3,3,0.125,0.175,0.01,0.007,4500,1.5,0.0029103
2.13E+11,0.313,2.4,0.15,0.175,0.01,0.007,4500,1.2,0.00090378
2.40E+11,0.29,1.8,0.175,0.175,0.01,0.007,4500,0.9,0.00024364
2.10E+11,0.303,1.8,0.2,0.175,0.01,0.007,4500,0.9,0.00020275
2.35E+11,0.3,1.2,0.1,0.2,0.01,0.007,4500,0.6,0.00030829
2.00E+11,0.29,3.6,0.1,0.2,0.01,0.007,4500,1.8,0.0084164
2.13E+11,0.287,3.6,0.125,0.2,0.01,0.007,4500,1.8,0.0044037
2.40E+11,0.303,3,0.15,0.2,0.01,0.007,4500,1.5,0.0014388
2.10E+11,0.313,2.4,0.175,0.2,0.01,0.007,4500,1.2,0.00059057
2.35E+11,0.29,1.8,0.2,0.2,0.01,0.007,4500,0.9,0.0001715
2.00E+11,0.303,1.8,0.1,0.075,0.011,0.007,4500,0.9,0.0016568
2.13E+11,0.3,1.2,0.125,0.075,0.011,0.007,4500,0.6,0.00027455
2.40E+11,0.313,3.6,0.125,0.075,0.011,0.007,4500,1.8,0.0065003
2.10E+11,0.287,3.6,0.15,0.075,0.011,0.007,4500,1.8,0.004932
2.35E+11,0.303,3,0.175,0.075,0.011,0.007,4500,1.5,0.0018069
2.00E+11,0.313,2.4,0.2,0.075,0.011,0.007,4500,1.2,0.00079524
2.13E+11,0.29,1.8,0.1,0.1,0.011,0.007,4500,0.9,0.0013157
2.40E+11,0.287,1.8,0.125,0.1,0.011,0.007,4500,0.9,0.00067688
2.10E+11,0.3,1.2,0.15,0.1,0.011,0.007,4500,0.6,0.0001535
2.35E+11,0.313,3.6,0.15,0.1,0.011,0.007,4500,1.8,0.0035197
2.00E+11,0.287,3.6,0.175,0.1,0.011,0.007,4500,1.8,0.0029067
2.13E+11,0.303,3,0.2,0.1,0.011,0.007,4500,1.5,0.0011664
2.40E+11,0.3,2.4,0.1,0.125,0.011,0.007,4500,1.2,0.002432
2.10E+11,0.29,1.8,0.125,0.125,0.011,0.007,4500,0.9,0.00068547
2.35E+11,0.287,1.8,0.15,0.125,0.011,0.007,4500,0.9,0.00039286
2.00E+11,0.3,1.2,0.175,0.125,0.011,0.007,4500,0.6,0.00010095
2.13E+11,0.313,3.6,0.175,0.125,0.011,0.007,4500,1.8,0.0023146
2.40E+11,0.29,3,0.2,0.125,0.011,0.007,4500,1.5,0.00087446
2.10E+11,0.303,3,0.1,0.15,0.011,0.007,4500,1.5,0.0049402
2.35E+11,0.3,2.4,0.125,0.15,0.011,0.007,4500,1.2,0.0012943
2.00E+11,0.29,1.8,0.15,0.15,0.011,0.007,4500,0.9,0.00042174
2.13E+11,0.287,1.8,0.175,0.15,0.011,0.007,4500,0.9,0.00027247
2.40E+11,0.303,1.2,0.2,0.15,0.011,0.007,4500,0.6,5.77E-05
2.10E+11,0.313,3.6,0.2,0.15,0.011,0.007,4500,1.8,0.0015176
2.35E+11,0.29,3,0.1,0.175,0.011,0.007,4500,1.5,0.0041341
2.00E+11,0.303,3,0.125,0.175,0.011,0.007,4500,1.5,0.0027239
2.13E+11,0.3,2.4,0.15,0.175,0.011,0.007,4500,1.2,0.00084227
2.40E+11,0.313,1.8,0.175,0.175,0.011,0.007,4500,0.9,0.00022618
2.10E+11,0.287,1.8,0.2,0.175,0.011,0.007,4500,0.9,0.00018698
2.35E+11,0.303,1.2,0.1,0.2,0.011,0.007,4500,0.6,0.00028713
2.00E+11,0.313,3.6,0.1,0.2,0.011,0.007,4500,1.8,0.0079001
2.13E+11,0.29,3,0.125,0.2,0.011,0.007,4500,1.5,0.0024138
2.40E+11,0.287,3,0.15,0.2,0.011,0.007,4500,1.5,0.0013441
2.10E+11,0.3,2.4,0.175,0.2,0.011,0.007,4500,1.2,0.00054931
2.35E+11,0.313,1.8,0.2,0.2,0.011,0.007,4500,0.9,0.00015888
2.00E+11,0.287,1.8,0.1,0.075,0.012,0.007,4500,0.9,0.0015462
2.13E+11,0.303,1.2,0.125,0.075,0.012,0.007,4500,0.6,0.00025446
2.40E+11,0.3,3.6,0.125,0.075,0.012,0.007,4500,1.8,0.0060596
2.10E+11,0.29,3,0.15,0.075,0.012,0.007,4500,1.5,0.0026465
2.35E+11,0.287,3,0.175,0.075,0.012,0.007,4500,1.5,0.0016745
2.00E+11,0.3,2.4,0.2,0.075,0.012,0.007,4500,1.2,0.00073462
2.13E+11,0.313,1.8,0.1,0.1,0.012,0.007,4500,0.9,0.0012335
2.40E+11,0.29,1.2,0.125,0.1,0.012,0.007,4500,0.6,0.00019435
2.10E+11,0.303,1.2,0.15,0.1,0.012,0.007,4500,0.6,0.0001422
2.35E+11,0.3,3.6,0.15,0.1,0.012,0.007,4500,1.8,0.0032901
2.00E+11,0.29,3,0.175,0.1,0.012,0.007,4500,1.5,0.0015681
2.13E+11,0.287,3,0.2,0.1,0.012,0.007,4500,1.5,0.0010853
2.40E+11,0.303,2.4,0.1,0.125,0.012,0.007,4500,1.2,0.0022859
2.10E+11,0.313,1.8,0.125,0.125,0.012,0.007,4500,0.9,0.00064209
2.35E+11,0.29,1.2,0.15,0.125,0.012,0.007,4500,0.6,0.00011555
2.00E+11,0.303,1.2,0.175,0.125,0.012,0.007,4500,0.6,9.33E-05
2.13E+11,0.3,3.6,0.175,0.125,0.012,0.007,4500,1.8,0.002165
2.40E+11,0.313,3,0.2,0.125,0.012,0.007,4500,1.5,0.00081596
2.10E+11,0.287,3,0.1,0.15,0.012,0.007,4500,1.5,0.0046498
2.35E+11,0.303,2.4,0.125,0.15,0.012,0.007,4500,1.2,0.0012151
2.00E+11,0.313,1.8,0.15,0.15,0.012,0.007,4500,0.9,0.00039452
2.13E+11,0.29,1.2,0.175,0.15,0.012,0.007,4500,0.6,8.24E-05
2.40E+11,0.287,1.2,0.2,0.15,0.012,0.007,4500,0.6,5.30E-05
2.10E+11,0.3,3.6,0.2,0.15,0.012,0.007,4500,1.8,0.0014194
2.35E+11,0.313,3,0.1,0.175,0.012,0.007,4500,1.5,0.0038971
2.00E+11,0.287,3,0.125,0.175,0.012,0.007,4500,1.5,0.0025608
2.13E+11,0.303,2.4,0.15,0.175,0.012,0.007,4500,1.2,0.00078974
2.40E+11,0.3,1.8,0.175,0.175,0.012,0.007,4500,0.9,0.00021064
2.10E+11,0.29,1.2,0.2,0.175,0.012,0.007,4500,0.6,5.84E-05
2.35E+11,0.287,1.2,0.1,0.2,0.012,0.007,4500,0.6,0.00026842
2.00E+11,0.3,3.6,0.1,0.2,0.012,0.007,4500,1.8,0.0074473
2.13E+11,0.313,3,0.125,0.2,0.012,0.007,4500,1.5,0.0022733
2.40E+11,0.29,2.4,0.15,0.2,0.012,0.007,4500,1.2,0.00066089
2.10E+11,0.303,2.4,0.175,0.2,0.012,0.007,4500,1.2,0.00051431
2.35E+11,0.3,1.8,0.2,0.2,0.012,0.007,4500,0.9,0.0001476
2.00E+11,0.29,1.2,0.1,0.075,0.006,0.008,4500,0.6,0.0007775
2.13E+11,0.287,1.2,0.125,0.075,0.006,0.008,4500,0.6,0.0004456
2.40E+11,0.303,3.6,0.125,0.075,0.006,0.008,4500,1.8,0.0097068
2.10E+11,0.313,3,0.15,0.075,0.006,0.008,4500,1.5,0.0043719
2.35E+11,0.29,2.4,0.175,0.075,0.006,0.008,4500,1.2,0.0014612
2.00E+11,0.303,2.4,0.2,0.075,0.006,0.008,4500,1.2,0.0013011
2.13E+11,0.3,1.8,0.1,0.1,0.006,0.008,4500,0.9,0.0019452
2.40E+11,0.313,1.2,0.125,0.1,0.006,0.008,4500,0.6,0.00033316
2.10E+11,0.287,1.2,0.15,0.1,0.006,0.008,4500,0.6,0.00025487
2.35E+11,0.303,3.6,0.15,0.1,0.006,0.008,4500,1.8,0.0052181
2.00E+11,0.313,3,0.175,0.1,0.006,0.008,4500,1.5,0.002561
2.13E+11,0.29,2.4,0.2,0.1,0.006,0.008,4500,1.2,0.00094211
2.40E+11,0.287,2.4,0.1,0.125,0.006,0.008,4500,1.2,0.0035297
2.10E+11,0.3,1.8,0.125,0.125,0.006,0.008,4500,0.9,0.0010282
2.35E+11,0.313,1.2,0.15,0.125,0.006,0.008,4500,0.6,0.00020477
2.00E+11,0.287,1.2,0.175,0.125,0.006,0.008,4500,0.6,0.00017235
2.13E+11,0.303,3.6,0.175,0.125,0.006,0.008,4500,1.8,0.0034342
2.40E+11,0.3,3,0.2,0.125,0.006,0.008,4500,1.5,0.0013341
2.10E+11,0.29,2.4,0.1,0.15,0.006,0.008,4500,1.2,0.003711
2.35E+11,0.287,2.4,0.125,0.15,0.006,0.008,4500,1.2,0.0018942
2.00E+11,0.3,1.8,0.15,0.15,0.006,0.008,4500,0.9,0.00064397
2.13E+11,0.313,1.2,0.175,0.15,0.006,0.008,4500,0.6,0.00015127
2.40E+11,0.29,3.6,0.175,0.15,0.006,0.008,4500,1.8,0.0026825
2.10E+11,0.303,3.6,0.2,0.15,0.006,0.008,4500,1.8,0.002261
2.35E+11,0.3,3,0.1,0.175,0.006,0.008,4500,1.5,0.0059735
2.00E+11,0.29,2.4,0.125,0.175,0.006,0.008,4500,1.2,0.0020735
2.13E+11,0.287,2.4,0.15,0.175,0.006,0.008,4500,1.2,0.0012458
2.40E+11,0.303,1.8,0.175,0.175,0.006,0.008,4500,0.9,0.00035179
2.10E+11,0.313,1.2,0.2,0.175,0.006,0.008,4500,0.6,0.00011085
2.35E+11,0.29,3.6,0.2,0.175,0.006,0.008,4500,1.8,0.0018231
2.00E+11,0.303,3.6,0.1,0.2,0.006,0.008,4500,1.8,0.011407
2.13E+11,0.3,3,0.125,0.2,0.006,0.008,4500,1.5,0.0035011
2.40E+11,0.313,2.4,0.15,0.2,0.006,0.008,4500,1.2,0.0010428
2.10E+11,0.287,2.4,0.175,0.2,0.006,0.008,4500,1.2,0.00082256
2.35E+11,0.303,1.8,0.2,0.2,0.006,0.008,4500,0.9,0.00025231
2.00E+11,0.313,1.2,0.1,0.075,0.007,0.008,4500,0.6,0.00069734
2.13E+11,0.29,3.6,0.1,0.075,0.007,0.008,4500,1.8,0.016361
2.40E+11,0.287,3.6,0.125,0.075,0.007,0.008,4500,1.8,0.0087771
2.10E+11,0.3,3,0.15,0.075,0.007,0.008,4500,1.5,0.0039296
2.35E+11,0.313,2.4,0.175,0.075,0.007,0.008,4500,1.2,0.0013015
2.00E+11,0.287,2.4,0.2,0.075,0.007,0.008,4500,1.2,0.0011513
2.13E+11,0.303,1.8,0.1,0.1,0.007,0.008,4500,0.9,0.0017578
2.40E+11,0.3,1.2,0.125,0.1,0.007,0.008,4500,0.6,0.00029599
2.10E+11,0.29,3.6,0.125,0.1,0.007,0.008,4500,1.8,0.0080061
2.35E+11,0.287,3.6,0.15,0.1,0.007,0.008,4500,1.8,0.0047173
2.00E+11,0.3,3,0.175,0.1,0.007,0.008,4500,1.5,0.0023018
2.13E+11,0.313,2.4,0.2,0.1,0.007,0.008,4500,1.2,0.00083918
2.40E+11,0.29,1.8,0.1,0.125,0.007,0.008,4500,0.9,0.0013897
2.10E+11,0.303,1.8,0.125,0.125,0.007,0.008,4500,0.9,0.00092605
2.35E+11,0.3,1.2,0.15,0.125,0.007,0.008,4500,0.6,0.00018058
2.00E+11,0.29,3.6,0.15,0.125,0.007,0.008,4500,1.8,0.0047064
2.13E+11,0.287,3.6,0.175,0.125,0.007,0.008,4500,1.8,0.0031011
2.40E+11,0.303,3,0.2,0.125,0.007,0.008,4500,1.5,0.0011981
2.10E+11,0.313,2.4,0.1,0.15,0.007,0.008,4500,1.2,0.0033591
2.35E+11,0.29,1.8,0.125,0.15,0.007,0.008,4500,0.9,0.00075581
2.00E+11,0.303,1.8,0.15,0.15,0.007,0.008,4500,0.9,0.00057781
2.13E+11,0.3,1.2,0.175,0.15,0.007,0.008,4500,0.6,0.00013242
2.40E+11,0.313,3.6,0.175,0.15,0.007,0.008,4500,1.8,0.0024276
2.10E+11,0.287,3.6,0.2,0.15,0.007,0.008,4500,1.8,0.0020386
2.35E+11,0.303,3,0.1,0.175,0.007,0.008,4500,1.5,0.0053998
2.00E+11,0.313,2.4,0.125,0.175,0.007,0.008,4500,1.2,0.001875
2.13E+11,0.29,1.8,0.15,0.175,0.007,0.008,4500,0.9,0.00050467
2.40E+11,0.287,1.8,0.175,0.175,0.007,0.008,4500,0.9,0.0003136
2.10E+11,0.3,1.2,0.2,0.175,0.007,0.008,4500,0.6,9.64E-05
2.35E+11,0.313,3.6,0.2,0.175,0.007,0.008,4500,1.8,0.0016476
2.00E+11,0.287,3.6,0.1,0.2,0.007,0.008,4500,1.8,0.010295
2.13E+11,0.303,3,0.125,0.2,0.007,0.008,4500,1.5,0.0031639
2.40E+11,0.3,2.4,0.15,0.2,0.007,0.008,4500,1.2,0.00093888
2.10E+11,0.29,1.8,0.175,0.2,0.007,0.008,4500,0.9,0.00033876
2.35E+11,0.287,1.8,0.2,0.2,0.007,0.008,4500,0.9,0.00022385
2.00E+11,0.3,1.2,0.1,0.075,0.008,0.008,4500,0.6,0.00063097
2.13E+11,0.313,3.6,0.1,0.075,0.008,0.008,4500,1.8,0.014994
2.40E+11,0.29,3,0.125,0.075,0.008,0.008,4500,1.5,0.0046531
2.10E+11,0.303,3,0.15,0.075,0.008,0.008,4500,1.5,0.0035695
2.35E+11,0.3,2.4,0.175,0.075,0.008,0.008,4500,1.2,0.0011729
2.00E+11,0.29,1.8,0.2,0.075,0.008,0.008,4500,0.9,0.00042963
2.13E+11,0.287,1.8,0.1,0.1,0.008,0.008,4500,0.9,0.0016052
2.40E+11,0.303,1.2,0.125,0.1,0.008,0.008,4500,0.6,0.00026668
2.10E+11,0.313,3.6,0.125,0.1,0.008,0.008,4500,1.8,0.0073368
2.35E+11,0.29,3,0.15,0.1,0.008,0.008,4500,1.5,0.0025104
2.00E+11,0.303,3,0.175,0.1,0.008,0.008,4500,1.5,0.0020921
2.13E+11,0.3,2.4,0.2,0.1,0.008,0.008,4500,1.2,0.00075595
2.40E+11,0.313,1.8,0.1,0.125,0.008,0.008,4500,0.9,0.0012721
2.10E+11,0.287,1.8,0.125,0.125,0.008,0.008,4500,0.9,0.00084268
2.35E+11,0.303,1.2,0.15,0.125,0.008,0.008,4500,0.6,0.00016171
2.00E+11,0.313,3.6,0.15,0.125,0.008,0.008,4500,1.8,0.0043097
2.13E+11,0.29,3,0.175,0.125,0.008,0.008,4500,1.5,0.001656
2.40E+11,0.287,3,0.2,0.125,0.008,0.008,4500,1.5,0.0010873
2.10E+11,0.3,2.4,0.1,0.15,0.008,0.008,4500,1.2,0.0030751
2.35E+11,0.313,1.8,0.125,0.15,0.008,0.008,4500,0.9,0.00069009
2.00E+11,0.287,1.8,0.15,0.15,0.008,0.008,4500,0.9,0.00052367
2.13E+11,0.303,1.2,0.175,0.15,0.008,0.008,4500,0.6,0.00011786
2.40E+11,0.3,3.6,0.175,0.15,0.008,0.008,4500,1.8,0.0022181
2.10E+11,0.29,3,0.2,0.15,0.008,0.008,4500,1.5,0.0010926
2.35E+11,0.287,3,0.1,0.175,0.008,0.008,4500,1.5,0.0049448
2.00E+11,0.3,2.4,0.125,0.175,0.008,0.008,4500,1.2,0.0017133
2.13E+11,0.313,1.8,0.15,0.175,0.008,0.008,4500,0.9,0.00045946
2.40E+11,0.29,1.2,0.175,0.175,0.008,0.008,4500,0.6,9.94E-05
2.10E+11,0.303,1.2,0.2,0.175,0.008,0.008,4500,0.6,8.53E-05
2.35E+11,0.3,3.6,0.2,0.175,0.008,0.008,4500,1.8,0.0015032
2.00E+11,0.29,3,0.1,0.2,0.008,0.008,4500,1.5,0.0055126
2.13E+11,0.287,3,0.125,0.2,0.008,0.008,4500,1.5,0.0028947
2.40E+11,0.303,2.4,0.15,0.2,0.008,0.008,4500,1.2,0.00085703
2.10E+11,0.313,1.8,0.175,0.2,0.008,0.008,4500,0.9,0.00030744
2.35E+11,0.29,1.2,0.2,0.2,0.008,0.008,4500,0.6,7.36E-05
2.00E+11,0.303,1.2,0.1,0.075,0.009,0.008,4500,0.6,0.00057684
2.13E+11,0.3,3.6,0.1,0.075,0.009,0.008,4500,1.8,0.013842
2.40E+11,0.313,3,0.125,0.075,0.009,0.008,4500,1.5,0.0042789
2.10E+11,0.287,3,0.15,0.075,0.009,0.008,4500,1.5,0.0032692
2.35E+11,0.303,2.4,0.175,0.075,0.009,0.008,4500,1.2,0.0010673
2.00E+11,0.313,1.8,0.2,0.075,0.009,0.008,4500,0.9,0.00038637
2.13E+11,0.29,1.2,0.1,0.1,0.009,0.008,4500,0.6,0.00046339
2.40E+11,0.287,1.2,0.125,0.1,0.009,0.008,4500,0.6,0.00024233
2.10E+11,0.3,3.6,0.125,0.1,0.009,0.008,4500,1.8,0.0067742
2.35E+11,0.313,3,0.15,0.1,0.009,0.008,4500,1.5,0.0023101
2.00E+11,0.287,3,0.175,0.1,0.009,0.008,4500,1.5,0.0019179
2.13E+11,0.303,2.4,0.2,0.1,0.009,0.008,4500,1.2,0.00068826
2.40E+11,0.3,1.8,0.1,0.125,0.009,0.008,4500,0.9,0.0011729
2.10E+11,0.29,1.2,0.125,0.125,0.009,0.008,4500,0.6,0.00024994
2.35E+11,0.287,1.2,0.15,0.125,0.009,0.008,4500,0.6,0.00014606
2.00E+11,0.3,3.6,0.15,0.125,0.009,0.008,4500,1.8,0.0039765
2.13E+11,0.313,3,0.175,0.125,0.009,0.008,4500,1.5,0.0015229
2.40E+11,0.29,2.4,0.2,0.125,0.009,0.008,4500,1.2,0.00051757
2.10E+11,0.303,2.4,0.1,0.15,0.009,0.008,4500,1.2,0.002844
2.35E+11,0.3,1.8,0.125,0.15,0.009,0.008,4500,0.9,0.00063424
2.00E+11,0.29,1.2,0.15,0.15,0.009,0.008,4500,0.6,0.00016015
2.13E+11,0.287,1.2,0.175,0.15,0.009,0.008,4500,0.6,0.00010578
2.40E+11,0.303,3.6,0.175,0.15,0.009,0.008,4500,1.8,0.0020453
2.10E+11,0.313,3,0.2,0.15,0.009,0.008,4500,1.5,0.0010037
2.35E+11,0.29,2.4,0.1,0.175,0.009,0.008,4500,1.2,0.0023811
2.00E+11,0.303,2.4,0.125,0.175,0.009,0.008,4500,1.2,0.001582
2.13E+11,0.3,1.8,0.15,0.175,0.009,0.008,4500,0.9,0.00042073
2.40E+11,0.313,1.2,0.175,0.175,0.009,0.008,4500,0.6,9.00E-05
2.10E+11,0.287,1.2,0.2,0.175,0.009,0.008,4500,0.6,7.60E-05
2.35E+11,0.303,3.6,0.2,0.175,0.009,0.008,4500,1.8,0.0013844
2.00E+11,0.313,3,0.1,0.2,0.009,0.008,4500,1.5,0.0051029
2.13E+11,0.29,2.4,0.125,0.2,0.009,0.008,4500,1.2,0.0014031
2.40E+11,0.287,2.4,0.15,0.2,0.009,0.008,4500,1.2,0.00078876
2.10E+11,0.3,1.8,0.175,0.2,0.009,0.008,4500,0.9,0.00028041
2.35E+11,0.313,1.2,0.2,0.2,0.009,0.008,4500,0.6,6.63E-05
2.00E+11,0.287,1.2,0.1,0.075,0.01,0.008,4500,0.6,0.00053098
2.13E+11,0.303,3.6,0.1,0.075,0.01,0.008,4500,1.8,0.012857
2.40E+11,0.3,3,0.125,0.075,0.01,0.008,4500,1.5,0.0039586
2.10E+11,0.29,2.4,0.15,0.075,0.01,0.008,4500,1.2,0.0015422
2.35E+11,0.287,2.4,0.175,0.075,0.01,0.008,4500,1.2,0.00097895
2.00E+11,0.3,1.8,0.2,0.075,0.01,0.008,4500,0.9,0.00035139
2.13E+11,0.313,1.2,0.1,0.1,0.01,0.008,4500,0.6,0.00042874
2.40E+11,0.29,3.6,0.1,0.1,0.01,0.008,4500,1.8,0.0094569
2.10E+11,0.303,3.6,0.125,0.1,0.01,0.008,4500,1.8,0.0062969
2.35E+11,0.3,3,0.15,0.1,0.01,0.008,4500,1.5,0.0021393
2.00E+11,0.29,2.4,0.175,0.1,0.01,0.008,4500,1.2,0.00091109
2.13E+11,0.287,2.4,0.2,0.1,0.01,0.008,4500,1.2,0.00063194
2.40E+11,0.303,1.8,0.1,0.125,0.01,0.008,4500,0.9,0.0010903
2.10E+11,0.313,1.2,0.125,0.125,0.01,0.008,4500,0.6,0.0002304
2.35E+11,0.29,3.6,0.125,0.125,0.01,0.008,4500,1.8,0.0048842
2.00E+11,0.303,3.6,0.15,0.125,0.01,0.008,4500,1.8,0.0036951
2.13E+11,0.3,3,0.175,0.125,0.01,0.008,4500,1.5,0.0014095
2.40E+11,0.313,2.4,0.2,0.125,0.01,0.008,4500,1.2,0.00047667
2.10E+11,0.287,2.4,0.1,0.15,0.01,0.008,4500,1.2,0.0026483
2.35E+11,0.303,1.8,0.125,0.15,0.01,0.008,4500,0.9,0.00058807
2.00E+11,0.313,1.2,0.15,0.15,0.01,0.008,4500,0.6,0.00014704
2.13E+11,0.29,3.6,0.15,0.15,0.01,0.008,4500,1.8,0.0031014
2.40E+11,0.287,3.6,0.175,0.15,0.01,0.008,4500,1.8,0.0018983
2.10E+11,0.3,3,0.2,0.15,0.01,0.008,4500,1.5,0.00092776
2.35E+11,0.313,2.4,0.1,0.175,0.01,0.008,4500,1.2,0.0022206
2.00E+11,0.287,2.4,0.125,0.175,0.01,0.008,4500,1.2,0.0014704
2.13E+11,0.303,1.8,0.15,0.175,0.01,0.008,4500,0.9,0.00038897
2.40E+11,0.3,1.2,0.175,0.175,0.01,0.008,4500,0.6,8.18E-05
2.10E+11,0.29,3.6,0.175,0.175,0.01,0.008,4500,1.8,0.0019798
2.35E+11,0.287,3.6,0.2,0.175,0.01,0.008,4500,1.8,0.0012835
2.00E+11,0.3,3,0.1,0.2,0.01,0.008,4500,1.5,0.0047561
2.13E+11,0.313,2.4,0.125,0.2,0.01,0.008,4500,1.2,0.001307
2.40E+11,0.29,1.8,0.15,0.2,0.01,0.008,4500,0.9,0.00032686
2.10E+11,0.303,1.8,0.175,0.2,0.01,0.008,4500,0.9,0.00025842
2.35E+11,0.3,1.2,0.2,0.2,0.01,0.008,4500,0.6,5.99E-05
2.00E+11,0.29,3.6,0.2,0.2,0.01,0.008,4500,1.8,0.001397
2.13E+11,0.287,3.6,0.1,0.075,0.011,0.008,4500,1.8,0.012
2.40E+11,0.303,3,0.125,0.075,0.011,0.008,4500,1.5,0.0036814
2.10E+11,0.313,2.4,0.15,0.075,0.011,0.008,4500,1.2,0.0014277
2.35E+11,0.29,1.8,0.175,0.075,0.011,0.008,4500,0.9,0.00037552
2.00E+11,0.303,1.8,0.2,0.075,0.011,0.008,4500,0.9,0.00032198
2.13E+11,0.3,1.2,0.1,0.1,0.011,0.008,4500,0.6,0.00039823
2.40E+11,0.313,3.6,0.1,0.1,0.011,0.008,4500,1.8,0.0088588
2.10E+11,0.287,3.6,0.125,0.1,0.011,0.008,4500,1.8,0.0058833
2.35E+11,0.303,3,0.15,0.1,0.011,0.008,4500,1.5,0.0019928
2.00E+11,0.313,2.4,0.175,0.1,0.011,0.008,4500,1.2,0.00084505
2.13E+11,0.29,1.8,0.2,0.1,0.011,0.008,4500,0.9,0.0002459
2.40E+11,0.287,1.8,0.1,0.125,0.011,0.008,4500,0.9,0.0010187
2.10E+11,0.3,1.2,0.125,0.125,0.011,0.008,4500,0.6,0.00021309
2.35E+11,0.313,3.6,0.125,0.125,0.011,0.008,4500,1.8,0.0045743
2.00E+11,0.287,3.6,0.15,0.125,0.011,0.008,4500,1.8,0.0034519
2.13E+11,0.303,3,0.175,0.125,0.011,0.008,4500,1.5,0.0013128
2.40E+11,0.3,2.4,0.2,0.125,0.011,0.008,4500,1.2,0.00044162
2.10E+11,0.29,1.8,0.1,0.15,0.011,0.008,4500,0.9,0.0010755
2.35E+11,0.287,1.8,0.125,0.15,0.011,0.008,4500,0.9,0.00054806
2.00E+11,0.3,1.2,0.15,0.15,0.011,0.008,4500,0.6,0.00013535
2.13E+11,0.313,3.6,0.15,0.15,0.011,0.008,4500,1.8,0.002903
2.40E+11,0.29,3,0.175,0.15,0.011,0.008,4500,1.5,0.0010364
2.10E+11,0.303,3,0.2,0.15,0.011,0.008,4500,1.5,0.00086349
2.35E+11,0.3,2.4,0.1,0.175,0.011,0.008,4500,1.2,0.0020809
2.00E+11,0.29,1.8,0.125,0.175,0.011,0.008,4500,0.9,0.0006036
2.13E+11,0.287,1.8,0.15,0.175,0.011,0.008,4500,0.9,0.00036143
2.40E+11,0.303,1.2,0.175,0.175,0.011,0.008,4500,0.6,7.51E-05
2.10E+11,0.313,3.6,0.175,0.175,0.011,0.008,4500,1.8,0.0018519
2.35E+11,0.29,3,0.2,0.175,0.011,0.008,4500,1.5,0.00070289
2.00E+11,0.303,3,0.1,0.2,0.011,0.008,4500,1.5,0.0044635
2.13E+11,0.3,2.4,0.125,0.2,0.011,0.008,4500,1.2,0.0012227
2.40E+11,0.313,1.8,0.15,0.2,0.011,0.008,4500,0.9,0.00030496
2.10E+11,0.287,1.8,0.175,0.2,0.011,0.008,4500,0.9,0.00023935
2.35E+11,0.303,1.2,0.2,0.2,0.011,0.008,4500,0.6,5.48E-05
2.00E+11,0.313,3.6,0.2,0.2,0.011,0.008,4500,1.8,0.0013057
2.13E+11,0.29,3,0.1,0.075,0.012,0.008,4500,1.5,0.0065192
2.40E+11,0.287,3,0.125,0.075,0.012,0.008,4500,1.5,0.0034377
2.10E+11,0.3,2.4,0.15,0.075,0.012,0.008,4500,1.2,0.001328
2.35E+11,0.313,1.8,0.175,0.075,0.012,0.008,4500,0.9,0.00034719
2.00E+11,0.287,1.8,0.2,0.075,0.012,0.008,4500,0.9,0.00029719
2.13E+11,0.303,1.2,0.1,0.1,0.012,0.008,4500,0.6,0.00037233
2.40E+11,0.3,3.6,0.1,0.1,0.012,0.008,4500,1.8,0.0083318
2.10E+11,0.29,3,0.125,0.1,0.012,0.008,4500,1.5,0.0032074
2.35E+11,0.287,3,0.15,0.1,0.012,0.008,4500,1.5,0.0018648
2.00E+11,0.3,2.4,0.175,0.1,0.012,0.008,4500,1.2,0.00078778
2.13E+11,0.313,1.8,0.2,0.1,0.012,0.008,4500,0.9,0.00022782
2.40E+11,0.29,1.2,0.1,0.125,0.012,0.008,4500,0.6,0.00030026
